id,Response,key,percent_match,Scored,Condition.Number,Condition.Description,Stimuli.Cue,Stimuli.Shuffle,Stimuli.Stimuli.Notes,Procedure.Shuffle,Procedure.Shuffle.1,Response.RT,Platform
BrettThompson,car,rod,0.333333333,0,1,Read Recall,keys,Study1,U,Study Phase,Recall1,2397,USM
BrookeMask,meat,rod,0,0,1,Read Recall,keys,Study1,U,Study Phase,Recall1,1539,USM
jasminesherman,,rod,0,0,1,Read Recall,keys,Study1,U,Study Phase,Recall1,810,USM
NicolasMunoz,flash,rod,0,0,1,Read Recall,keys,Study1,U,Study Phase,Recall1,2216,USM
TaravionCosey,car,rod,0.333333333,0,1,Read Recall,keys,Study1,U,Study Phase,Recall1,6270,USM
w10046339_pw,pole,rod,0.25,0,1,Read,keys,Study1,U,Study Phase,Recall1,1613,USM
W10057641NS,,rod,0,0,1,Read,keys,Study1,U,Study Phase,Recall1,210,USM
w10062326CT,house,rod,0.2,0,1,Read,keys,Study1,U,Study Phase,Recall1,2158,USM
w10080028_sac,meat,rod,0,0,1,Read,keys,Study1,U,Study Phase,Recall1,899,USM
w10085225L.S,car,rod,0.333333333,0,1,Read,keys,Study1,U,Study Phase,Recall1,924,USM
w10101381_mgk,?,rod,0,0,1,Read,keys,Study1,U,Study Phase,Recall1,3424,USM
w10118390Eh,car,rod,0.333333333,0,1,Read,keys,Study1,U,Study Phase,Recall1,515,USM
w10128215_bnc,fob,rod,0.333333333,0,1,Read,keys,Study1,U,Study Phase,Recall1,1283,USM
w10133134_lpc,rod,rod,1,1,1,Read,keys,Study1,U,Study Phase,Recall1,1512,USM
w10143398_abc,idk,rod,0.333333333,0,1,Read,keys,Study1,U,Study Phase,Recall1,1720,USM
w10157282_HBR,lock,rod,0.25,0,1,Read,keys,Study1,U,Study Phase,Recall1,1038,USM
10143815SK,,stripes,0,0,1,Read,lion,Study1,M,Study Phase,Recall1,826,USM
BrettThompson,strips,stripes,0.857142857,1,1,Read Recall,lion,Study1,M,Study Phase,Recall1,2536,USM
BrookeMask,main,stripes,0.142857143,0,1,Read Recall,lion,Study1,M,Study Phase,Recall1,1410,USM
jasminesherman,,stripes,0,0,1,Read Recall,lion,Study1,M,Study Phase,Recall1,810,USM
NicolasMunoz,stripes,stripes,1,1,1,Read Recall,lion,Study1,M,Study Phase,Recall1,885,USM
TaravionCosey,stripes ,stripes,0.875,1,1,Read Recall,lion,Study1,M,Study Phase,Recall1,8939,USM
w10046339_pw,stripes,stripes,1,1,1,Read,lion,Study1,M,Study Phase,Recall1,1759,USM
W10057641NS,,stripes,0,0,1,Read,lion,Study1,M,Study Phase,Recall1,107,USM
w10062326CT,stripes,stripes,1,1,1,Read,lion,Study1,M,Study Phase,Recall1,1798,USM
w10080028_sac,stripes,stripes,1,1,1,Read,lion,Study1,M,Study Phase,Recall1,1344,USM
w10085225L.S,car,stripes,0.142857143,0,1,Read,lion,Study1,M,Study Phase,Recall1,797,USM
w10101381_mgk,stripe,stripes,0.857142857,1,1,Read,lion,Study1,M,Study Phase,Recall1,3537,USM
w10118390Eh,roar,stripes,0.142857143,0,1,Read,lion,Study1,M,Study Phase,Recall1,547,USM
w10128215_bnc,,stripes,0,0,1,Read,lion,Study1,M,Study Phase,Recall1,1460,USM
w10133134_lpc,stripes,stripes,1,1,1,Read,lion,Study1,M,Study Phase,Recall1,1580,USM
w10143398_abc,stripes,stripes,1,1,1,Read,lion,Study1,M,Study Phase,Recall1,2049,USM
w10157282_HBR,mane ,stripes,0.142857143,0,1,Read,lion,Study1,M,Study Phase,Recall1,1253,USM
10143815SK,,fiction,0,0,1,Read,listen,Study1,U,Study Phase,Recall1,2445,USM
BrettThompson,talk,fiction,0.142857143,0,1,Read Recall,listen,Study1,U,Study Phase,Recall1,63610,USM
BrookeMask,,fiction,0,0,1,Read Recall,listen,Study1,U,Study Phase,Recall1,438,USM
jasminesherman,,fiction,0,0,1,Read Recall,listen,Study1,U,Study Phase,Recall1,806,USM
NicolasMunoz,,fiction,0,0,1,Read Recall,listen,Study1,U,Study Phase,Recall1,3688,USM
TaravionCosey,fiction ,fiction,0.875,1,1,Read Recall,listen,Study1,U,Study Phase,Recall1,25016,USM
w10046339_pw,hear,fiction,0,0,1,Read,listen,Study1,U,Study Phase,Recall1,1792,USM
W10057641NS,hear,fiction,0,0,1,Read,listen,Study1,U,Study Phase,Recall1,285,USM
w10062326CT,hear,fiction,0,0,1,Read,listen,Study1,U,Study Phase,Recall1,1895,USM
w10080028_sac,,fiction,0,0,1,Read,listen,Study1,U,Study Phase,Recall1,1353,USM
w10085225L.S,hear,fiction,0,0,1,Read,listen,Study1,U,Study Phase,Recall1,14107,USM
w10101381_mgk,?,fiction,0,0,1,Read,listen,Study1,U,Study Phase,Recall1,2305,USM
w10118390Eh,ear,fiction,0,0,1,Read,listen,Study1,U,Study Phase,Recall1,783,USM
w10128215_bnc,hear,fiction,0,0,1,Read,listen,Study1,U,Study Phase,Recall1,1756,USM
w10133134_lpc,talk,fiction,0.142857143,0,1,Read,listen,Study1,U,Study Phase,Recall1,1084,USM
w10143398_abc,quiet,fiction,0.285714286,0,1,Read,listen,Study1,U,Study Phase,Recall1,2867,USM
w10157282_HBR,talk,fiction,0.142857143,0,1,Read,listen,Study1,U,Study Phase,Recall1,2395,USM
10143815SK,,trash,0,0,1,Read,litter,Study1,F,Study Phase,Recall1,1979,USM
BrettThompson,trash,trash,1,1,1,Read Recall,litter,Study1,F,Study Phase,Recall1,2315,USM
BrookeMask,box,trash,0,0,1,Read Recall,litter,Study1,F,Study Phase,Recall1,650,USM
jasminesherman,,trash,0,0,1,Read Recall,litter,Study1,F,Study Phase,Recall1,799,USM
NicolasMunoz,,trash,0,0,1,Read Recall,litter,Study1,F,Study Phase,Recall1,1039,USM
TaravionCosey,trash,trash,1,1,1,Read Recall,litter,Study1,F,Study Phase,Recall1,7560,USM
w10046339_pw,trash,trash,1,1,1,Read,litter,Study1,F,Study Phase,Recall1,1750,USM
W10057641NS,,trash,0,0,1,Read,litter,Study1,F,Study Phase,Recall1,273,USM
w10062326CT,box,trash,0,0,1,Read,litter,Study1,F,Study Phase,Recall1,1339,USM
w10080028_sac,trash,trash,1,1,1,Read,litter,Study1,F,Study Phase,Recall1,1139,USM
w10085225L.S,trash,trash,1,1,1,Read,litter,Study1,F,Study Phase,Recall1,500,USM
w10101381_mgk,?,trash,0,0,1,Read,litter,Study1,F,Study Phase,Recall1,2761,USM
w10118390Eh,box,trash,0,0,1,Read,litter,Study1,F,Study Phase,Recall1,588,USM
w10128215_bnc,trash,trash,1,1,1,Read,litter,Study1,F,Study Phase,Recall1,1119,USM
w10133134_lpc,trash,trash,1,1,1,Read,litter,Study1,F,Study Phase,Recall1,1141,USM
w10143398_abc,trash,trash,1,1,1,Read,litter,Study1,F,Study Phase,Recall1,2161,USM
w10157282_HBR,trash,trash,1,1,1,Read,litter,Study1,F,Study Phase,Recall1,982,USM
10143815SK,moot,phone,0.2,0,1,Read,maze,Study1,U,Study Phase,Recall1,1271,USM
BrettThompson,puzzle,phone,0.333333333,0,1,Read Recall,maze,Study1,U,Study Phase,Recall1,2769,USM
BrookeMask,phone,phone,1,1,1,Read Recall,maze,Study1,U,Study Phase,Recall1,2188,USM
jasminesherman,,phone,0,0,1,Read Recall,maze,Study1,U,Study Phase,Recall1,813,USM
NicolasMunoz,runner,phone,0.333333333,0,1,Read Recall,maze,Study1,U,Study Phase,Recall1,948,USM
TaravionCosey,phone ,phone,0.833333333,1,1,Read Recall,maze,Study1,U,Study Phase,Recall1,7756,USM
w10046339_pw,clear,phone,0.2,0,1,Read,maze,Study1,U,Study Phase,Recall1,2139,USM
W10057641NS,,phone,0,0,1,Read,maze,Study1,U,Study Phase,Recall1,266,USM
w10062326CT,phone,phone,1,1,1,Read,maze,Study1,U,Study Phase,Recall1,55020,USM
w10080028_sac,phone ,phone,0.833333333,1,1,Read,maze,Study1,U,Study Phase,Recall1,1285,USM
w10085225L.S,corn,phone,0.4,0,1,Read,maze,Study1,U,Study Phase,Recall1,2002,USM
w10101381_mgk,phone,phone,1,1,1,Read,maze,Study1,U,Study Phase,Recall1,2174,USM
w10118390Eh,corn,phone,0.4,0,1,Read,maze,Study1,U,Study Phase,Recall1,414,USM
w10128215_bnc,corn,phone,0.4,0,1,Read,maze,Study1,U,Study Phase,Recall1,1675,USM
w10133134_lpc,phone,phone,1,1,1,Read,maze,Study1,U,Study Phase,Recall1,1720,USM
w10143398_abc,idk,phone,0,0,1,Read,maze,Study1,U,Study Phase,Recall1,2940,USM
w10157282_HBR,path,phone,0.4,0,1,Read,maze,Study1,U,Study Phase,Recall1,994,USM
10143815SK,,keys,0,0,1,Read,meat,Study1,U,Study Phase,Recall1,1486,USM
BrettThompson,steak,keys,0.6,0,1,Read Recall,meat,Study1,U,Study Phase,Recall1,7026,USM
BrookeMask,keys,keys,1,1,1,Read Recall,meat,Study1,U,Study Phase,Recall1,4140,USM
jasminesherman,,keys,0,0,1,Read Recall,meat,Study1,U,Study Phase,Recall1,1983,USM
NicolasMunoz,,keys,0,0,1,Read Recall,meat,Study1,U,Study Phase,Recall1,968,USM
TaravionCosey,vegetables ,keys,0.181818182,0,1,Read Recall,meat,Study1,U,Study Phase,Recall1,13156,USM
w10046339_pw,cut,keys,0,0,1,Read,meat,Study1,U,Study Phase,Recall1,1592,USM
W10057641NS,,keys,0,0,1,Read,meat,Study1,U,Study Phase,Recall1,257,USM
w10062326CT,food,keys,0,0,1,Read,meat,Study1,U,Study Phase,Recall1,35833,USM
w10080028_sac,key,keys,0.75,1,1,Read,meat,Study1,U,Study Phase,Recall1,1307,USM
w10085225L.S,cow,keys,0,0,1,Read,meat,Study1,U,Study Phase,Recall1,709,USM
w10101381_mgk,?,keys,0,0,1,Read,meat,Study1,U,Study Phase,Recall1,860,USM
w10118390Eh,animal,keys,0,0,1,Read,meat,Study1,U,Study Phase,Recall1,463,USM
w10128215_bnc,,keys,0,0,1,Read,meat,Study1,U,Study Phase,Recall1,1382,USM
w10133134_lpc,bang,keys,0,0,1,Read,meat,Study1,U,Study Phase,Recall1,2541,USM
w10143398_abc,fuzzy,keys,0.2,0,1,Read,meat,Study1,U,Study Phase,Recall1,2671,USM
w10157282_HBR,loaf,keys,0,0,1,Read,meat,Study1,U,Study Phase,Recall1,1165,USM
10143815SK,marrow,maroon,0.666666667,0,1,Read,mirror,Study1,U,Study Phase,Recall1,1896,USM
BrettThompson,moron,maroon,0.833333333,1,1,Read Recall,mirror,Study1,U,Study Phase,Recall1,1850,USM
BrookeMask,car,maroon,0.333333333,0,1,Read Recall,mirror,Study1,U,Study Phase,Recall1,1262,USM
jasminesherman,,maroon,0,0,1,Read Recall,mirror,Study1,U,Study Phase,Recall1,1051,USM
NicolasMunoz,,maroon,0,0,1,Read Recall,mirror,Study1,U,Study Phase,Recall1,670,USM
TaravionCosey,maroon ,maroon,0.857142857,1,1,Read Recall,mirror,Study1,U,Study Phase,Recall1,9701,USM
w10046339_pw,maroon,maroon,1,1,1,Read,mirror,Study1,U,Study Phase,Recall1,4586,USM
W10057641NS,,maroon,0,0,1,Read,mirror,Study1,U,Study Phase,Recall1,229,USM
w10062326CT,maroon,maroon,1,1,1,Read,mirror,Study1,U,Study Phase,Recall1,3816,USM
w10080028_sac,maroon,maroon,1,1,1,Read,mirror,Study1,U,Study Phase,Recall1,1365,USM
w10085225L.S,wall,maroon,0.166666667,0,1,Read,mirror,Study1,U,Study Phase,Recall1,852,USM
w10101381_mgk,?,maroon,0,0,1,Read,mirror,Study1,U,Study Phase,Recall1,2265,USM
w10118390Eh,children,maroon,0.25,0,1,Read,mirror,Study1,U,Study Phase,Recall1,530,USM
w10128215_bnc,,maroon,0,0,1,Read,mirror,Study1,U,Study Phase,Recall1,1438,USM
w10133134_lpc,maroon,maroon,1,1,1,Read,mirror,Study1,U,Study Phase,Recall1,959,USM
w10143398_abc,maroon,maroon,1,1,1,Read,mirror,Study1,U,Study Phase,Recall1,2799,USM
w10157282_HBR,,maroon,0,0,1,Read,mirror,Study1,U,Study Phase,Recall1,1296,USM
10143815SK,,donkey,0,0,1,Read,mule,Study1,F,Study Phase,Recall1,2313,USM
10143815SK,,donkey,0,0,1,Read,mule,Study1,F,Study Phase,Recall1,2386,USM
BrettThompson,donkey,donkey,1,1,1,Read Recall,mule,Study1,F,Study Phase,Recall1,2509,USM
BrettThompson,horse,donkey,0.333333333,0,1,Read Recall,mule,Study1,F,Study Phase,Recall1,2531,USM
BrookeMask,donkey,donkey,1,1,1,Read Recall,mule,Study1,F,Study Phase,Recall1,632,USM
BrookeMask,donkey,donkey,1,1,1,Read Recall,mule,Study1,F,Study Phase,Recall1,996,USM
jasminesherman,horse ,donkey,0.333333333,0,1,Read Recall,mule,Study1,F,Study Phase,Recall1,954,USM
jasminesherman,,donkey,0,0,1,Read Recall,mule,Study1,F,Study Phase,Recall1,634,USM
NicolasMunoz,donke,donkey,0.833333333,1,1,Read Recall,mule,Study1,F,Study Phase,Recall1,1203,USM
NicolasMunoz,donkey,donkey,1,1,1,Read Recall,mule,Study1,F,Study Phase,Recall1,1326,USM
TaravionCosey,donkey ,donkey,0.857142857,1,1,Read Recall,mule,Study1,F,Study Phase,Recall1,7067,USM
TaravionCosey,donkey ,donkey,0.857142857,1,1,Read Recall,mule,Study1,F,Study Phase,Recall1,11906,USM
w10046339_pw,donkey,donkey,1,1,1,Read,mule,Study1,F,Study Phase,Recall1,1387,USM
w10046339_pw,horse,donkey,0.333333333,0,1,Read,mule,Study1,F,Study Phase,Recall1,1674,USM
W10057641NS,,donkey,0,0,1,Read,mule,Study1,F,Study Phase,Recall1,402,USM
W10057641NS,,donkey,0,0,1,Read,mule,Study1,F,Study Phase,Recall1,171,USM
w10062326CT,horse,donkey,0.333333333,0,1,Read,mule,Study1,F,Study Phase,Recall1,7718,USM
w10062326CT,horse,donkey,0.333333333,0,1,Read,mule,Study1,F,Study Phase,Recall1,1260,USM
w10080028_sac,donkey,donkey,1,1,1,Read,mule,Study1,F,Study Phase,Recall1,1579,USM
w10080028_sac,donkey,donkey,1,1,1,Read,mule,Study1,F,Study Phase,Recall1,1662,USM
w10085225L.S,donkey,donkey,1,1,1,Read,mule,Study1,F,Study Phase,Recall1,1386,USM
w10085225L.S,donkey,donkey,1,1,1,Read,mule,Study1,F,Study Phase,Recall1,859,USM
w10101381_mgk,donkey,donkey,1,1,1,Read,mule,Study1,F,Study Phase,Recall1,1660,USM
w10101381_mgk,donkey,donkey,1,1,1,Read,mule,Study1,F,Study Phase,Recall1,988,USM
w10118390Eh,donkey,donkey,1,1,1,Read,mule,Study1,F,Study Phase,Recall1,731,USM
w10118390Eh,donkey,donkey,1,1,1,Read,mule,Study1,F,Study Phase,Recall1,2002,USM
w10128215_bnc,donkey,donkey,1,1,1,Read,mule,Study1,F,Study Phase,Recall1,1517,USM
w10128215_bnc,donkey,donkey,1,1,1,Read,mule,Study1,F,Study Phase,Recall1,1331,USM
w10133134_lpc,donkey,donkey,1,1,1,Read,mule,Study1,F,Study Phase,Recall1,1112,USM
w10133134_lpc,donkey,donkey,1,1,1,Read,mule,Study1,F,Study Phase,Recall1,1662,USM
w10143398_abc,donkey,donkey,1,1,1,Read,mule,Study1,F,Study Phase,Recall1,1643,USM
w10143398_abc,donkey,donkey,1,1,1,Read,mule,Study1,F,Study Phase,Recall1,2880,USM
w10157282_HBR,donkey,donkey,1,1,1,Read,mule,Study1,F,Study Phase,Recall1,1107,USM
w10157282_HBR,donkey,donkey,1,1,1,Read,mule,Study1,F,Study Phase,Recall1,1266,USM
10143815SK,sleep,sleep,1,1,1,Read,nap,Study1,F,Study Phase,Recall1,49091,USM
BrettThompson,sleep,sleep,1,1,1,Read Recall,nap,Study1,F,Study Phase,Recall1,2265,USM
BrookeMask,sleep,sleep,1,1,1,Read Recall,nap,Study1,F,Study Phase,Recall1,825,USM
jasminesherman,,sleep,0,0,1,Read Recall,nap,Study1,F,Study Phase,Recall1,478,USM
NicolasMunoz,sleep,sleep,1,1,1,Read Recall,nap,Study1,F,Study Phase,Recall1,835,USM
TaravionCosey,sleep ,sleep,0.833333333,1,1,Read Recall,nap,Study1,F,Study Phase,Recall1,18669,USM
w10046339_pw,bed,sleep,0.2,0,1,Read,nap,Study1,F,Study Phase,Recall1,2194,USM
W10057641NS,,sleep,0,0,1,Read,nap,Study1,F,Study Phase,Recall1,198,USM
w10062326CT,sleep,sleep,1,1,1,Read,nap,Study1,F,Study Phase,Recall1,1582,USM
w10080028_sac,sleep,sleep,1,1,1,Read,nap,Study1,F,Study Phase,Recall1,1482,USM
w10085225L.S,sleep,sleep,1,1,1,Read,nap,Study1,F,Study Phase,Recall1,844,USM
w10101381_mgk,?,sleep,0,0,1,Read,nap,Study1,F,Study Phase,Recall1,2182,USM
w10118390Eh,time,sleep,0.2,0,1,Read,nap,Study1,F,Study Phase,Recall1,465,USM
w10128215_bnc,,sleep,0,0,1,Read,nap,Study1,F,Study Phase,Recall1,1371,USM
w10133134_lpc,sleep,sleep,1,1,1,Read,nap,Study1,F,Study Phase,Recall1,1036,USM
w10143398_abc,idk,sleep,0,0,1,Read,nap,Study1,F,Study Phase,Recall1,953,USM
w10157282_HBR,sleep,sleep,1,1,1,Read,nap,Study1,F,Study Phase,Recall1,1270,USM
10143815SK,,flower,0,0,1,Read,orchid,Study1,F,Study Phase,Recall1,2004,USM
BrettThompson,flower,flower,1,1,1,Read Recall,orchid,Study1,F,Study Phase,Recall1,2319,USM
BrookeMask,flower,flower,1,1,1,Read Recall,orchid,Study1,F,Study Phase,Recall1,877,USM
jasminesherman,flower,flower,1,1,1,Read Recall,orchid,Study1,F,Study Phase,Recall1,1741,USM
NicolasMunoz,,flower,0,0,1,Read Recall,orchid,Study1,F,Study Phase,Recall1,1132,USM
TaravionCosey,flower,flower,1,1,1,Read Recall,orchid,Study1,F,Study Phase,Recall1,8979,USM
w10046339_pw,flower,flower,1,1,1,Read,orchid,Study1,F,Study Phase,Recall1,1807,USM
W10057641NS,,flower,0,0,1,Read,orchid,Study1,F,Study Phase,Recall1,318,USM
w10062326CT,flower,flower,1,1,1,Read,orchid,Study1,F,Study Phase,Recall1,1526,USM
w10080028_sac,flower,flower,1,1,1,Read,orchid,Study1,F,Study Phase,Recall1,1422,USM
w10085225L.S,idk,flower,0,0,1,Read,orchid,Study1,F,Study Phase,Recall1,849,USM
w10101381_mgk,flower,flower,1,1,1,Read,orchid,Study1,F,Study Phase,Recall1,1488,USM
w10118390Eh,flower,flower,1,1,1,Read,orchid,Study1,F,Study Phase,Recall1,535,USM
w10128215_bnc,flower,flower,1,1,1,Read,orchid,Study1,F,Study Phase,Recall1,1128,USM
w10133134_lpc,flower,flower,1,1,1,Read,orchid,Study1,F,Study Phase,Recall1,1160,USM
w10143398_abc,flower,flower,1,1,1,Read,orchid,Study1,F,Study Phase,Recall1,1494,USM
w10157282_HBR,flower,flower,1,1,1,Read,orchid,Study1,F,Study Phase,Recall1,386,USM
10143815SK,,plant,0,0,1,Read,root,Study1,F,Study Phase,Recall1,2030,USM
BrettThompson,plant,plant,1,1,1,Read Recall,root,Study1,F,Study Phase,Recall1,1721,USM
BrookeMask,open,plant,0.4,0,1,Read Recall,root,Study1,F,Study Phase,Recall1,505,USM
jasminesherman,,plant,0,0,1,Read Recall,root,Study1,F,Study Phase,Recall1,727,USM
NicolasMunoz,,plant,0,0,1,Read Recall,root,Study1,F,Study Phase,Recall1,1069,USM
TaravionCosey,plant,plant,1,1,1,Read Recall,root,Study1,F,Study Phase,Recall1,14267,USM
w10046339_pw,tree,plant,0.2,0,1,Read,root,Study1,F,Study Phase,Recall1,1493,USM
W10057641NS,,plant,0,0,1,Read,root,Study1,F,Study Phase,Recall1,239,USM
w10062326CT,tree,plant,0.2,0,1,Read,root,Study1,F,Study Phase,Recall1,1166,USM
w10080028_sac,plant,plant,1,1,1,Read,root,Study1,F,Study Phase,Recall1,1129,USM
w10085225L.S,flower,plant,0.166666667,0,1,Read,root,Study1,F,Study Phase,Recall1,858,USM
w10101381_mgk,plant,plant,1,1,1,Read,root,Study1,F,Study Phase,Recall1,2934,USM
w10118390Eh,tree,plant,0.2,0,1,Read,root,Study1,F,Study Phase,Recall1,432,USM
w10128215_bnc,tree,plant,0.2,0,1,Read,root,Study1,F,Study Phase,Recall1,1100,USM
w10133134_lpc,plant,plant,1,1,1,Read,root,Study1,F,Study Phase,Recall1,1736,USM
w10143398_abc,plant,plant,1,1,1,Read,root,Study1,F,Study Phase,Recall1,1421,USM
w10157282_HBR,plant,plant,1,1,1,Read,root,Study1,F,Study Phase,Recall1,1794,USM
10143815SK,,silk,0,0,1,Read,rough,Study1,M,Study Phase,Recall1,2696,USM
BrettThompson,soft,silk,0.25,0,1,Read Recall,rough,Study1,M,Study Phase,Recall1,3572,USM
BrookeMask,smooth,silk,0.166666667,0,1,Read Recall,rough,Study1,M,Study Phase,Recall1,1579,USM
jasminesherman,,silk,0,0,1,Read Recall,rough,Study1,M,Study Phase,Recall1,561,USM
NicolasMunoz,,silk,0,0,1,Read Recall,rough,Study1,M,Study Phase,Recall1,1070,USM
TaravionCosey,silk,silk,1,1,1,Read Recall,rough,Study1,M,Study Phase,Recall1,5662,USM
w10046339_pw,cotton,silk,0,0,1,Read,rough,Study1,M,Study Phase,Recall1,1721,USM
W10057641NS,,silk,0,0,1,Read,rough,Study1,M,Study Phase,Recall1,217,USM
w10062326CT,soft,silk,0.25,0,1,Read,rough,Study1,M,Study Phase,Recall1,2796,USM
w10080028_sac,silk,silk,1,1,1,Read,rough,Study1,M,Study Phase,Recall1,1021,USM
w10085225L.S,smooth,silk,0.166666667,0,1,Read,rough,Study1,M,Study Phase,Recall1,1591,USM
w10101381_mgk,?,silk,0,0,1,Read,rough,Study1,M,Study Phase,Recall1,953,USM
w10118390Eh,hard,silk,0,0,1,Read,rough,Study1,M,Study Phase,Recall1,622,USM
w10128215_bnc,soft,silk,0.25,0,1,Read,rough,Study1,M,Study Phase,Recall1,1607,USM
w10133134_lpc,silk,silk,1,1,1,Read,rough,Study1,M,Study Phase,Recall1,1524,USM
w10143398_abc,silk,silk,1,1,1,Read,rough,Study1,M,Study Phase,Recall1,3559,USM
w10157282_HBR,,silk,0,0,1,Read,rough,Study1,M,Study Phase,Recall1,806,USM
10143815SK,head,head,1,1,1,Read,scalp,Study1,F,Study Phase,Recall1,2159,USM
BrettThompson,head,head,1,1,1,Read Recall,scalp,Study1,F,Study Phase,Recall1,1636,USM
BrookeMask,massage,head,0.285714286,0,1,Read Recall,scalp,Study1,F,Study Phase,Recall1,830,USM
jasminesherman,,head,0,0,1,Read Recall,scalp,Study1,F,Study Phase,Recall1,1485,USM
NicolasMunoz,head,head,1,1,1,Read Recall,scalp,Study1,F,Study Phase,Recall1,963,USM
TaravionCosey,head,head,1,1,1,Read Recall,scalp,Study1,F,Study Phase,Recall1,8978,USM
w10046339_pw,hair,head,0.5,0,1,Read,scalp,Study1,F,Study Phase,Recall1,1691,USM
W10057641NS,,head,0,0,1,Read,scalp,Study1,F,Study Phase,Recall1,207,USM
w10062326CT,head,head,1,1,1,Read,scalp,Study1,F,Study Phase,Recall1,2260,USM
w10080028_sac,head,head,1,1,1,Read,scalp,Study1,F,Study Phase,Recall1,902,USM
w10085225L.S,idk\,head,0.25,0,1,Read,scalp,Study1,F,Study Phase,Recall1,524,USM
w10101381_mgk,head,head,1,1,1,Read,scalp,Study1,F,Study Phase,Recall1,1146,USM
w10118390Eh,hair,head,0.5,0,1,Read,scalp,Study1,F,Study Phase,Recall1,544,USM
w10128215_bnc,hair,head,0.5,0,1,Read,scalp,Study1,F,Study Phase,Recall1,1119,USM
w10133134_lpc,hand,head,0.75,1,1,Read,scalp,Study1,F,Study Phase,Recall1,2875,USM
w10143398_abc,head,head,1,1,1,Read,scalp,Study1,F,Study Phase,Recall1,1620,USM
w10157282_HBR,head,head,1,1,1,Read,scalp,Study1,F,Study Phase,Recall1,972,USM
10143815SK,,shake,0,0,1,Read,shell,Study1,U,Study Phase,Recall1,2210,USM
BrettThompson,shock,shake,0.6,0,1,Read Recall,shell,Study1,U,Study Phase,Recall1,6285,USM
BrookeMask,car,shake,0.2,0,1,Read Recall,shell,Study1,U,Study Phase,Recall1,728,USM
jasminesherman,,shake,0,0,1,Read Recall,shell,Study1,U,Study Phase,Recall1,1683,USM
NicolasMunoz,,shake,0,0,1,Read Recall,shell,Study1,U,Study Phase,Recall1,1460,USM
TaravionCosey,shake ,shake,0.833333333,1,1,Read Recall,shell,Study1,U,Study Phase,Recall1,9203,USM
w10046339_pw,shake,shake,1,1,1,Read,shell,Study1,U,Study Phase,Recall1,2943,USM
W10057641NS,,shake,0,0,1,Read,shell,Study1,U,Study Phase,Recall1,309,USM
w10062326CT,shake,shake,1,1,1,Read,shell,Study1,U,Study Phase,Recall1,3943,USM
w10080028_sac,shake,shake,1,1,1,Read,shell,Study1,U,Study Phase,Recall1,1353,USM
w10085225L.S,fish,shake,0.4,0,1,Read,shell,Study1,U,Study Phase,Recall1,512,USM
w10101381_mgk,shake,shake,1,1,1,Read,shell,Study1,U,Study Phase,Recall1,2109,USM
w10118390Eh,sea,shake,0.6,0,1,Read,shell,Study1,U,Study Phase,Recall1,636,USM
w10128215_bnc,shock,shake,0.6,0,1,Read,shell,Study1,U,Study Phase,Recall1,1166,USM
w10133134_lpc,slap,shake,0.4,0,1,Read,shell,Study1,U,Study Phase,Recall1,1900,USM
w10143398_abc,idk,shake,0.2,0,1,Read,shell,Study1,U,Study Phase,Recall1,3015,USM
w10157282_HBR,shock,shake,0.6,0,1,Read,shell,Study1,U,Study Phase,Recall1,1230,USM
10143815SK,,tick,0,0,1,Read,sign,Study1,U,Study Phase,Recall1,2556,USM
BrettThompson,break,tick,0.2,0,1,Read Recall,sign,Study1,U,Study Phase,Recall1,3317,USM
BrookeMask,stop,tick,0.25,0,1,Read Recall,sign,Study1,U,Study Phase,Recall1,639,USM
jasminesherman,,tick,0,0,1,Read Recall,sign,Study1,U,Study Phase,Recall1,864,USM
NicolasMunoz,stop,tick,0.25,0,1,Read Recall,sign,Study1,U,Study Phase,Recall1,930,USM
TaravionCosey,tick,tick,1,1,1,Read Recall,sign,Study1,U,Study Phase,Recall1,10486,USM
w10046339_pw,pole,tick,0,0,1,Read,sign,Study1,U,Study Phase,Recall1,1447,USM
W10057641NS,,tick,0,0,1,Read,sign,Study1,U,Study Phase,Recall1,233,USM
w10062326CT,tick,tick,1,1,1,Read,sign,Study1,U,Study Phase,Recall1,4444,USM
w10080028_sac,tick,tick,1,1,1,Read,sign,Study1,U,Study Phase,Recall1,1472,USM
w10085225L.S,road,tick,0,0,1,Read,sign,Study1,U,Study Phase,Recall1,522,USM
w10101381_mgk,?,tick,0,0,1,Read,sign,Study1,U,Study Phase,Recall1,4779,USM
w10118390Eh,time,tick,0.5,0,1,Read,sign,Study1,U,Study Phase,Recall1,563,USM
w10128215_bnc,,tick,0,0,1,Read,sign,Study1,U,Study Phase,Recall1,1589,USM
w10133134_lpc,thin,tick,0.5,0,1,Read,sign,Study1,U,Study Phase,Recall1,1783,USM
w10143398_abc,idk,tick,0.5,0,1,Read,sign,Study1,U,Study Phase,Recall1,3894,USM
w10157282_HBR,stop,tick,0.25,0,1,Read,sign,Study1,U,Study Phase,Recall1,3147,USM
